Worker ID,Date,Raw Effort,Application,Repo,Task id
43425435,17/08/2015,32.07,Application 239,Repo 1245,
43425435,18/08/2015,0.1,Application 239,Repo 1245,
43425435,19/08/2015,7.11,Application 239,Repo 1245,
43425435,27/08/2015,46.5,Application 239,Repo 1245,
43425435,01/09/2015,96.33,Application 239,Repo 1245,
43425435,02/09/2015,24.09,Application 239,Repo 1245,
43425435,03/09/2015,93.3,Application 239,Repo 1245,
43425435,04/09/2015,8.36,Application 239,Repo 1245,
43425435,08/09/2015,69.88,Application 239,Repo 1245,ptb-755
43425435,11/09/2015,149.4,Application 239,Repo 1245,
43425435,23/09/2015,66.66,Application 239,Repo 1245,
43425435,25/09/2015,116.61,Application 239,Repo 1245,
43425437,18/08/2015,18.72,Application 5,Repo 536,cbb-20263
43425437,19/08/2015,3.97,Application 5,Repo 536,
43425437,30/07/2015,0,Application 5,Repo 13,cbb-17704
43425437,02/07/2015,48.48,Application 151,Repo 768,cbb-13283
43425437,14/07/2015,1.69,Application 151,Repo 768,cbb-16727
43425437,23/07/2015,0.08,Application 151,Repo 768,cbb-16239
43425437,23/07/2015,3.85,Application 151,Repo 768,cbb-16451
43425437,24/07/2015,3.56,Application 151,Repo 768,cbb-16239
43425437,27/07/2015,67.75,Application 151,Repo 768,cbb-16239
43425437,28/07/2015,0.05,Application 151,Repo 768,cbb-16239
43425437,29/07/2015,4.79,Application 151,Repo 768,cbb-16239
43425437,30/07/2015,6.27,Application 151,Repo 768,cbb-16239
43425437,31/07/2015,0.03,Application 151,Repo 768,cbb-16451
43425437,03/08/2015,11,Application 151,Repo 768,cbb-19068
43425437,07/08/2015,0.11,Application 151,Repo 768,cbb-19831
43425437,10/08/2015,6.51,Application 151,Repo 768,cbb-19815
43425437,12/08/2015,1.64,Application 151,Repo 768,cbb-19815
43425437,20/08/2015,83.87,Application 151,Repo 768,
43425437,21/08/2015,32.03,Application 151,Repo 768,
43425437,24/08/2015,10.64,Application 151,Repo 768,
43425437,25/08/2015,42.75,Application 151,Repo 768,
43425437,26/08/2015,4.41,Application 151,Repo 768,
43425437,27/08/2015,6.51,Application 151,Repo 768,
43425437,08/09/2015,1.76,Application 151,Repo 768,
43425437,15/09/2015,14.67,Application 151,Repo 768,
43425437,22/09/2015,1.69,Application 151,Repo 768,
43425437,24/09/2015,7.35,Application 151,Repo 768,
43425466,11/09/2015,98.99,Application 76,Repo 364,utb-12066
43425466,21/09/2015,502.84,Application 76,Repo 364,utb-12066
43425466,02/07/2015,168.48,Application 70,Repo 365,
43425466,03/07/2015,110.29,Application 70,Repo 365,
43425466,06/07/2015,81.19,Application 70,Repo 365,
43425466,07/07/2015,0.17,Application 70,Repo 365,
43425466,08/07/2015,84.77,Application 70,Repo 365,
43425466,09/07/2015,44.3,Application 70,Repo 365,
43425466,10/07/2015,48.67,Application 70,Repo 365,
43425466,14/07/2015,57.35,Application 70,Repo 365,
43425466,15/07/2015,19.52,Application 70,Repo 365,
43425466,17/07/2015,166.09,Application 70,Repo 365,
43425466,20/07/2015,14.68,Application 70,Repo 365,
43425466,21/07/2015,51.74,Application 70,Repo 365,
43425466,29/07/2015,30.01,Application 70,Repo 365,
43425466,30/07/2015,65.53,Application 70,Repo 365,
43425466,03/08/2015,19.65,Application 70,Repo 365,
43425466,14/08/2015,84.53,Application 70,Repo 365,
43425466,19/08/2015,14.36,Application 70,Repo 365,
43425466,31/08/2015,7.49,Application 70,Repo 365,utb-12026
43425466,02/09/2015,53.48,Application 70,Repo 365,utb-11323
43425466,07/09/2015,0.31,Application 70,Repo 365,utb-11864
43425466,06/08/2015,82.98,Application 70,Repo 366,utb-11823
43425466,07/08/2015,105.32,Application 70,Repo 366,utb-11823
43425466,10/08/2015,30.15,Application 70,Repo 366,utb-11823
43425466,13/08/2015,69.95,Application 70,Repo 366,utb-11905
43425466,18/08/2015,66.83,Application 70,Repo 366,utb-11905
43425466,23/07/2015,0,Application 342,Repo 1630,utb-10705
43425466,24/07/2015,5.76,Application 342,Repo 1630,utb-10705
43425466,28/07/2015,5.46,Application 342,Repo 1630,utb-10705
43425466,30/07/2015,5.47,Application 342,Repo 1630,utb-10705
43425561,24/09/2015,19.47,Application 30,Repo 615,
43425660,03/07/2015,373.05,Null,Repo 543,
43425660,07/07/2015,111.8,Null,Repo 543,
43425660,14/07/2015,79.77,Null,Repo 543,
43425660,15/07/2015,18.04,Null,Repo 543,
43425660,16/07/2015,217.89,Null,Repo 543,
43425660,17/07/2015,12.79,Null,Repo 543,
43425660,23/07/2015,50.66,Null,Repo 543,
43425660,24/07/2015,207.32,Null,Repo 543,
43425660,17/08/2015,29.19,Null,Repo 543,
43425660,18/08/2015,1.86,Null,Repo 543,
43425662,13/07/2015,0.83,Null,Repo 139,
43425662,23/07/2015,62.38,Null,Repo 139,
43425662,28/07/2015,0,Null,Repo 139,
43425662,30/07/2015,3.46,Null,Repo 139,
43425662,05/08/2015,0.22,Null,Repo 139,
43425662,06/08/2015,0.24,Null,Repo 139,
43425662,18/08/2015,10.16,Null,Repo 139,
43425662,19/08/2015,0.33,Null,Repo 139,
43425662,09/09/2015,17.43,Null,Repo 139,
43425662,14/09/2015,12.16,Null,Repo 139,
43425662,14/09/2015,0.48,Null,Repo 139,qkc-1995
43425662,17/09/2015,8.82,Null,Repo 139,qkc-1995
43425662,18/09/2015,0.97,Null,Repo 139,qkc-1995
43425662,23/09/2015,3.68,Null,Repo 139,
43425662,25/09/2015,55.45,Null,Repo 139,
43425662,01/07/2015,33.71,Null,Repo 196,
43425662,03/07/2015,12.58,Null,Repo 196,
43425662,06/07/2015,4.74,Null,Repo 196,
43425662,10/07/2015,4.08,Null,Repo 196,
43425662,22/07/2015,14.73,Null,Repo 196,
43425662,28/07/2015,19.6,Null,Repo 196,
43425662,29/07/2015,21.44,Null,Repo 196,
43425662,31/07/2015,4.03,Null,Repo 196,
43425662,10/08/2015,23.29,Null,Repo 196,
43425662,26/08/2015,43.48,Null,Repo 196,
43425662,27/08/2015,34.12,Null,Repo 196,
43425662,28/08/2015,6.52,Null,Repo 196,
43425668,01/07/2015,40.07,Application 23,Repo 91,
43425668,02/07/2015,25.78,Application 23,Repo 91,
43425668,06/07/2015,24.6,Application 23,Repo 91,
43425668,07/07/2015,49.36,Application 23,Repo 91,
43425668,08/07/2015,7.88,Application 23,Repo 91,
43425668,10/07/2015,21.8,Application 23,Repo 91,
43425668,13/07/2015,45.96,Application 23,Repo 91,
43425668,15/07/2015,53.71,Application 23,Repo 91,
43425668,16/07/2015,7.09,Application 23,Repo 91,
43425668,17/07/2015,19.6,Application 23,Repo 91,
43425668,20/07/2015,46.1,Application 23,Repo 91,
43425668,21/07/2015,4.84,Application 23,Repo 91,
43425668,22/07/2015,57.13,Application 23,Repo 91,
43425668,29/07/2015,60.43,Application 23,Repo 91,
43425668,31/07/2015,19.75,Application 23,Repo 91,
43425668,03/08/2015,3.08,Application 23,Repo 91,
43425668,05/08/2015,94.95,Application 23,Repo 91,
43425668,06/08/2015,51.28,Application 23,Repo 91,
43425668,07/08/2015,1.59,Application 23,Repo 91,
43425668,10/08/2015,48.91,Application 23,Repo 91,
43425668,11/08/2015,8.02,Application 23,Repo 91,
43425668,12/08/2015,65.97,Application 23,Repo 91,
43425668,13/08/2015,29.69,Application 23,Repo 91,
43425668,14/08/2015,46.54,Application 23,Repo 91,
43425668,17/08/2015,32.91,Application 23,Repo 91,
43425668,18/08/2015,84.86,Application 23,Repo 91,
43425668,19/08/2015,23.5,Application 23,Repo 91,
43425668,20/08/2015,5.13,Application 23,Repo 91,
43425668,21/08/2015,93.01,Application 23,Repo 91,
43425668,24/08/2015,40.71,Application 23,Repo 91,
43425668,25/08/2015,22.31,Application 23,Repo 91,
43425668,26/08/2015,7.54,Application 23,Repo 91,
43425668,27/08/2015,11.46,Application 23,Repo 91,
43425668,28/08/2015,55.23,Application 23,Repo 91,
43425668,22/09/2015,11.03,Application 23,Repo 91,
43425668,23/09/2015,4.73,Application 23,Repo 91,
43425668,25/09/2015,3.47,Application 23,Repo 91,
43425711,30/09/2015,29.05,Application 400,Repo 769,
43425711,09/09/2015,0.01,Application 275,Repo 770,kmi-12
43425711,09/09/2015,0.05,Application 275,Repo 770,kmi-15
43425711,10/09/2015,0,Application 275,Repo 770,kmi-15
43425711,29/09/2015,0.02,Application 275,Repo 770,kmi-19
43425711,30/09/2015,0,Application 275,Repo 770,kmi-18
43425711,07/07/2015,84.92,Application 152,Repo 772,jcb-4719
43425711,21/07/2015,20.37,Application 152,Repo 772,jcb-4771
43425711,29/07/2015,45.81,Application 152,Repo 772,jcb-4776
43425711,30/07/2015,32.06,Application 152,Repo 772,jcb-4776
43425711,31/07/2015,68.48,Application 152,Repo 772,jcb-4777
43425711,03/08/2015,0.01,Application 152,Repo 772,
43425711,04/08/2015,9.48,Application 152,Repo 772,jcb-4777
43425711,06/08/2015,74.82,Application 152,Repo 772,
43425711,13/08/2015,28.27,Application 152,Repo 772,
43425711,14/08/2015,0,Application 152,Repo 772,
43425711,19/08/2015,33.41,Application 152,Repo 772,jcb-4650
43425711,21/08/2015,27.22,Application 152,Repo 772,jcb-4850
43425711,26/08/2015,1.69,Application 152,Repo 772,jcb-4852
43425711,27/08/2015,1.74,Application 152,Repo 772,jcb-4859
43425711,28/08/2015,18.97,Application 152,Repo 772,jcb-4227
43425711,28/08/2015,2.4,Application 152,Repo 772,jcb-4239
43425711,31/08/2015,17.35,Application 152,Repo 772,jcb-4239
43425711,01/09/2015,2.1,Application 152,Repo 772,jcb-4239
43425711,22/09/2015,1.82,Application 152,Repo 772,jcb-4898
43425711,23/09/2015,0,Application 152,Repo 772,jcb-4898
43425723,28/08/2015,13.57,Application 220,Repo 1195,
43425723,30/09/2015,0.02,Application 220,Repo 1195,
43425723,03/07/2015,37.36,Application 220,Repo 1196,
43425723,03/07/2015,10.98,Application 220,Repo 1196,zdc-3818
43425723,06/07/2015,32.35,Application 220,Repo 1196,
43425723,08/07/2015,8.01,Application 220,Repo 1196,
43425723,09/07/2015,0.05,Application 220,Repo 1196,
43425723,10/07/2015,0.28,Application 220,Repo 1196,
43425723,15/07/2015,20.22,Application 220,Repo 1196,
43425723,16/07/2015,9.57,Application 220,Repo 1196,
43425723,17/07/2015,0.05,Application 220,Repo 1196,
43425723,21/07/2015,0,Application 220,Repo 1196,
43425723,22/07/2015,144.32,Application 220,Repo 1196,
43425723,22/07/2015,20.88,Application 220,Repo 1196,zdc-3818
43425723,23/07/2015,2.33,Application 220,Repo 1196,
43425723,27/07/2015,5.1,Application 220,Repo 1196,
43425723,30/07/2015,51.84,Application 220,Repo 1196,
43425723,04/08/2015,4.71,Application 220,Repo 1196,
43425723,05/08/2015,40.62,Application 220,Repo 1196,
43425723,06/08/2015,16.37,Application 220,Repo 1196,
43425723,07/08/2015,249.85,Application 220,Repo 1196,
43425723,07/08/2015,24.02,Application 220,Repo 1196,zdc-3818
43425723,10/08/2015,152.22,Application 220,Repo 1196,
43425723,13/08/2015,113.99,Application 220,Repo 1196,
43425723,14/08/2015,14.04,Application 220,Repo 1196,
43425723,17/08/2015,6.7,Application 220,Repo 1196,
43425723,19/08/2015,98.64,Application 220,Repo 1196,
43425723,21/08/2015,1.19,Application 220,Repo 1196,
43425723,25/08/2015,0.46,Application 220,Repo 1196,
43425723,26/08/2015,163.21,Application 220,Repo 1196,
43425723,26/08/2015,5.47,Application 220,Repo 1196,zdc-3818
43425723,27/08/2015,7.76,Application 220,Repo 1196,
43425723,28/08/2015,0.14,Application 220,Repo 1196,
43425723,24/09/2015,79.67,Application 220,Repo 1196,
43425723,25/09/2015,39.81,Application 220,Repo 1196,
43425723,29/09/2015,159.52,Application 220,Repo 1196,
43425723,30/09/2015,0.3,Application 220,Repo 1196,
43425770,01/07/2015,103.62,Null,Repo 287,
43425770,02/07/2015,28.21,Null,Repo 287,
43425770,08/07/2015,37.95,Null,Repo 287,
43425770,09/07/2015,19.04,Null,Repo 287,
43425770,10/07/2015,34.68,Null,Repo 287,
43425770,14/07/2015,72.21,Null,Repo 287,
43425770,15/07/2015,0.11,Null,Repo 287,
43425770,17/07/2015,67.1,Null,Repo 287,
43425770,30/07/2015,18.41,Null,Repo 287,
43425770,31/07/2015,30.97,Null,Repo 287,
43425770,11/08/2015,32.94,Null,Repo 287,
43425770,11/08/2015,17.26,Null,Repo 287,bcb-2752
43425770,10/09/2015,12.52,Null,Repo 287,
43425770,23/09/2015,24.4,Null,Repo 287,
43425830,04/09/2015,0.03,Application 44,Repo 1631,
43425830,11/09/2015,0,Application 44,Repo 1631,
43425842,16/07/2015,78.89,Null,Repo 200,
43425842,28/07/2015,12.55,Null,Repo 200,
43425842,21/08/2015,10.01,Null,Repo 200,
43425842,25/08/2015,84.04,Null,Repo 200,
43425842,27/08/2015,48.98,Null,Repo 200,
43425842,01/09/2015,7.69,Null,Repo 200,
43425876,01/07/2015,79.5,Application 220,Repo 1196,
43425876,17/07/2015,2.54,Application 220,Repo 1196,
43425876,23/07/2015,30.68,Application 220,Repo 1196,
43425876,24/07/2015,27.71,Application 220,Repo 1196,
43425876,29/07/2015,7.35,Application 220,Repo 1196,
43425876,30/07/2015,36.56,Application 220,Repo 1196,
43425876,04/08/2015,15.04,Application 220,Repo 1196,
43425876,05/08/2015,15.3,Application 220,Repo 1196,
43425876,10/09/2015,5.11,Application 220,Repo 1196,
43425876,11/09/2015,0.1,Application 220,Repo 1196,
43425876,18/09/2015,1.91,Application 220,Repo 1196,
43425876,29/09/2015,28.33,Application 220,Repo 1196,
43425876,30/09/2015,2.67,Application 220,Repo 1196,
43425880,02/07/2015,22.59,Application 28,Repo 109,
43425880,09/07/2015,54.69,Application 28,Repo 109,
43425880,20/07/2015,10.98,Application 28,Repo 109,
43425880,21/07/2015,90.75,Application 28,Repo 109,
43425880,23/07/2015,58.43,Application 28,Repo 109,
43425880,27/07/2015,12.68,Application 28,Repo 109,
43425880,30/07/2015,24.9,Application 28,Repo 109,
43425880,31/07/2015,10.45,Application 28,Repo 109,
43425880,03/08/2015,8.44,Application 28,Repo 109,
43425880,05/08/2015,7.51,Application 28,Repo 109,
43425880,06/08/2015,46.9,Application 28,Repo 109,
43425880,13/08/2015,23.7,Application 28,Repo 109,
43425880,04/09/2015,46.18,Application 28,Repo 109,
43425880,08/09/2015,10.29,Application 28,Repo 109,
43425880,09/09/2015,6.62,Application 28,Repo 109,
43425880,10/09/2015,0.01,Application 28,Repo 109,
43425880,25/09/2015,6.74,Application 28,Repo 109,
43425880,28/09/2015,16.61,Application 28,Repo 109,
43425905,03/07/2015,12.71,Application 18,Repo 60,
43425905,06/07/2015,14.73,Application 18,Repo 60,
43425905,07/07/2015,19.19,Application 18,Repo 60,
43425905,08/07/2015,8.91,Application 18,Repo 60,
43425905,09/07/2015,27.68,Application 18,Repo 60,
43425905,10/07/2015,28.52,Application 18,Repo 60,
43425905,15/07/2015,56.94,Application 18,Repo 60,
43425905,17/07/2015,15.05,Application 18,Repo 60,
43425905,23/07/2015,40.04,Application 18,Repo 60,
43425905,27/07/2015,25.63,Application 18,Repo 60,
43425905,28/07/2015,34.81,Application 18,Repo 60,
43425905,20/08/2015,35.05,Application 18,Repo 60,
43425905,26/08/2015,36.6,Application 18,Repo 60,
43425905,08/09/2015,43,Application 18,Repo 60,
43425905,11/09/2015,0.12,Application 18,Repo 60,
43425905,14/09/2015,51.09,Application 18,Repo 60,
43425905,21/09/2015,19.63,Application 18,Repo 60,
43425905,22/09/2015,22.76,Application 18,Repo 60,
43425905,23/09/2015,19.63,Application 18,Repo 60,
43425905,24/09/2015,19.7,Application 18,Repo 60,
43425905,25/09/2015,19.55,Application 18,Repo 60,
43425905,03/07/2015,26.21,Application 18,Repo 61,
43425905,07/07/2015,15.73,Application 18,Repo 61,
43425905,29/07/2015,60.68,Application 18,Repo 61,
43425905,10/08/2015,43.69,Application 18,Repo 61,beb-2107
43425905,20/08/2015,8.53,Application 18,Repo 61,
43425905,17/09/2015,127.23,Application 18,Repo 61,
43425905,23/09/2015,0.24,Application 18,Repo 61,
43425905,24/09/2015,28.2,Application 18,Repo 61,
43425905,28/09/2015,9.8,Application 18,Repo 61,
43425905,13/07/2015,18.26,Application 18,Repo 1326,
43425905,21/07/2015,0.07,Application 18,Repo 1326,
43425905,22/07/2015,8.89,Application 18,Repo 1326,
43425905,23/07/2015,6.97,Application 18,Repo 1326,
43425905,13/08/2015,36.49,Application 18,Repo 1326,
43425905,26/08/2015,22.84,Application 18,Repo 1326,
43425905,09/09/2015,17.95,Application 18,Repo 1326,
43425905,14/09/2015,13.67,Application 18,Repo 1326,
43425905,22/09/2015,21.35,Application 18,Repo 1326,
43425908,07/07/2015,76.35,Application 32,Repo 121,
43425908,13/07/2015,5.29,Application 32,Repo 121,
43425908,14/07/2015,16.19,Application 32,Repo 121,
43425908,15/07/2015,15.54,Application 32,Repo 121,
43425939,24/09/2015,5.19,Application 28,Repo 1380,
43425939,28/09/2015,0.3,Application 28,Repo 1380,
43425939,03/07/2015,7.51,Application 28,Repo 107,
43425939,06/07/2015,5.15,Application 28,Repo 107,
43425939,08/07/2015,4.4,Application 28,Repo 107,
43425939,13/07/2015,31.07,Application 28,Repo 107,
43425939,15/07/2015,20.74,Application 28,Repo 107,
43425939,22/07/2015,44.16,Application 28,Repo 107,
43425939,29/07/2015,5.62,Application 28,Repo 107,
43425939,30/07/2015,18.71,Application 28,Repo 107,
43425939,31/07/2015,11.28,Application 28,Repo 107,
43425939,03/08/2015,24.12,Application 28,Repo 107,
43425939,04/08/2015,0.07,Application 28,Repo 107,
43425939,06/08/2015,33.55,Application 28,Repo 107,
43425939,13/08/2015,33.11,Application 28,Repo 107,
43425939,17/08/2015,31.99,Application 28,Repo 107,
43425939,14/09/2015,52.47,Application 28,Repo 107,
43425939,23/09/2015,10.63,Application 28,Repo 107,
43425939,25/09/2015,10.38,Application 28,Repo 107,
43425939,28/09/2015,16.65,Application 28,Repo 107,
43425939,17/09/2015,6.25,Application 28,Repo 110,
43425939,18/09/2015,12.9,Application 28,Repo 110,
43425939,03/07/2015,19.78,Application 28,Repo 1116,
43425939,06/07/2015,5.18,Application 28,Repo 1116,
43425939,08/07/2015,4.4,Application 28,Repo 1116,
43425939,13/07/2015,31.07,Application 28,Repo 1116,
43425939,15/07/2015,20.93,Application 28,Repo 1116,
43425939,16/07/2015,17.28,Application 28,Repo 1116,
43425939,22/07/2015,44.14,Application 28,Repo 1116,
43425939,29/07/2015,5.62,Application 28,Repo 1116,
43425939,30/07/2015,18.71,Application 28,Repo 1116,
43425939,31/07/2015,11.28,Application 28,Repo 1116,
43425939,03/08/2015,23.97,Application 28,Repo 1116,
43425939,04/08/2015,7.26,Application 28,Repo 1116,
43425939,06/08/2015,33.55,Application 28,Repo 1116,
43425939,13/08/2015,33.31,Application 28,Repo 1116,
43425939,17/08/2015,32.13,Application 28,Repo 1116,
43425939,21/08/2015,25.78,Application 28,Repo 1116,
43425939,14/09/2015,87.4,Application 28,Repo 1116,
43425939,28/09/2015,18.43,Application 28,Repo 1116,
43425939,03/07/2015,90.96,Application 28,Repo 111,
43425939,06/07/2015,81.07,Application 28,Repo 111,
43425939,08/07/2015,105.88,Application 28,Repo 111,
43425939,13/07/2015,52.04,Application 28,Repo 111,
43425939,15/07/2015,74.58,Application 28,Repo 111,
43425939,16/07/2015,152.73,Application 28,Repo 111,
43425939,22/07/2015,110.28,Application 28,Repo 111,
43425939,24/07/2015,15.88,Application 28,Repo 111,
43425939,27/07/2015,33.7,Application 28,Repo 111,
43425939,29/07/2015,26.45,Application 28,Repo 111,
43425939,30/07/2015,39.32,Application 28,Repo 111,
43425939,31/07/2015,49.61,Application 28,Repo 111,
43425939,03/08/2015,81.52,Application 28,Repo 111,
43425939,04/08/2015,36.16,Application 28,Repo 111,
43425939,05/08/2015,23.59,Application 28,Repo 111,
43425939,06/08/2015,138.68,Application 28,Repo 111,
43425939,07/08/2015,12.73,Application 28,Repo 111,
43425939,11/08/2015,33.16,Application 28,Repo 111,
43425939,13/08/2015,131.85,Application 28,Repo 111,
43425939,17/08/2015,36.36,Application 28,Repo 111,
43425939,21/08/2015,28.64,Application 28,Repo 111,
43425939,02/09/2015,7.03,Application 28,Repo 111,
43425939,09/09/2015,18.16,Application 28,Repo 111,
43425939,14/09/2015,37.9,Application 28,Repo 111,
43425939,23/09/2015,93.52,Application 28,Repo 111,
43425939,24/09/2015,81.06,Application 28,Repo 111,
43425939,25/09/2015,50.45,Application 28,Repo 111,
43425939,28/09/2015,86.34,Application 28,Repo 111,
43425939,29/09/2015,32.55,Application 28,Repo 111,
43425981,28/07/2015,"2,028.61",Application 3,Repo 6,
43425981,31/07/2015,337.05,Application 3,Repo 6,
43425981,03/08/2015,3.49,Application 3,Repo 6,
43425981,14/08/2015,14.61,Application 3,Repo 6,
43425981,08/09/2015,0,Application 3,Repo 6,
43425981,11/09/2015,23.79,Application 3,Repo 6,
